FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
ICS209_2016_4431809,2016,CANYON,2016-09-17,261,Missing data/not specified/undetermined,Missing data/not specified/undetermined,12742.0,G,34.72022,-120.5502,6
FS-6772080,2016,PILOT,2016-08-07,220,Human,Equipment and vehicle use,8110.0,G,34.27666667,-117.27666667,4
W-693960,2016,BORDER 3,2016-06-19,171,Human,Missing data/not specified/undetermined,7609.0,G,32.602594,-116.64178100000001,8
FS-6765561,2016,SHERPA,2016-06-15,167,Human,Missing data/not specified/undetermined,7474.0,G,34.53027778,-120.05388889,8
W-699608,2016,MINERAL,2016-08-09,222,Human,Equipment and vehicle use,7050.0,G,36.0889,-120.5217,8
W-699064,2016,COLD,2016-08-02,215,Human,Equipment and vehicle use,5731.0,G,38.5156,-122.3006,8
W-694546,2016,TRAILHEAD,2016-06-28,180,Human,Missing data/not specified/undetermined,5646.0,G,38.95612,-120.857106,9
FS-6767385,2016,OWENS RIVER,2016-09-17,261,Natural,Natural,5443.0,G,37.77972222,-118.92027778,8
SFO-2016CACDFSCU006912,2016,LOMA,2016-09-26,270,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4474.0,F,37.104221,-121.83713999999999,9
FS-6765390,2016,MEADOW,2016-10-29,303,Natural,Natural,4357.0,F,35.98666667,-118.55166667,8
FS-6744126,2016,FISH,2016-06-20,172,Human,Missing data/not specified/undetermined,4253.0,F,34.15138889,-117.93916667,8
W-699055,2016,CLAYTON,2016-08-13,226,Human,Arson/incendiarism,3929.0,F,38.8997,-122.6044,8
SFO-2016CACDFBEU002369,2016,METZ,2016-05-22,143,Human,Debris and open burning,3876.0,F,36.402049,-121.255614,9
ICS209_2016_4299279,2016,CAMP ROBERTS,2016-05-18,139,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3712.0,F,35.773611100000004,-120.8219444,9
ICS209_2016_4262847,2016,STONY,2016-06-02,154,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3000.0,F,36.002340000000004,-121.2533,6
W-693070,2016,CURRY,2016-07-01,183,Human,Equipment and vehicle use,2900.0,F,36.0974,-120.46791100000002,9
FS-6743507,2016,PONY,2016-06-07,159,Natural,Natural,2860.0,F,41.62305556,-123.5575,7
FS-6767378,2016,CLARK,2016-08-04,217,Natural,Natural,2819.0,F,37.79888889,-118.9225,8
FS-6765413,2016,HIDDEN,2016-10-29,303,Natural,Natural,2739.0,F,36.26444444,-118.63555556,8
FS-6764884,2016,SOUP 2,2016-09-17,261,Human,Arson/incendiarism,2588.0,F,41.29222222,-120.28527778,6
SFO-2016CACDFLMU004695,2016,WILLARD,2016-09-11,255,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2575.0,F,40.368367,-120.801883,6
FS-6711567,2016,COLEMAN,2016-06-04,156,Human,Debris and open burning,2520.0,F,36.47444444,-121.28666667,7
FS-6756370,2016,PINE,2016-06-30,182,Human,Recreation and ceremony,2304.0,F,34.63083333,-119.23027778,7
W-691916,2016,SODA,2016-06-04,156,Human,Missing data/not specified/undetermined,1995.4,F,35.0397,-119.6008,7
FS-6754121,2016,SACATA,2016-10-11,285,Human,Missing data/not specified/undetermined,1900.0,F,36.93305556,-119.24972222,7
FS-6764866,2016,SLATE,2016-10-04,278,Natural,Natural,1825.0,F,36.09361111,-118.57888889,9
SFO-2016CACDFKRN162410,2016,,2016-07-01,183,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1785.0,F,35.216666,-118.71666599999999,7
FS-6765275,2016,JACOBSON,2016-10-20,294,Human,Missing data/not specified/undetermined,1702.0,F,36.22777778,-118.56333333,7
W-699068,2016,SAWMILL,2016-09-25,269,Human,Missing data/not specified/undetermined,1547.0,F,38.8053,-122.8103,7
SFO-2016CACDFRRU105125,2016,BOGART,2016-08-30,243,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1470.0,F,33.976061,-116.95506100000001,7
W-691820,2016,CHIMNEY,2016-06-01,153,Human,Missing data/not specified/undetermined,1324.0,F,35.835,-118.0444,8
SFO-2016CACDFMMU012363,2016,DINOSAUR,2016-06-25,177,Human,Missing data/not specified/undetermined,1246.0,F,37.068124,-121.213195,8
ICS209_2016_4380959,2016,ROBLAR,2016-07-21,203,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1245.0,F,33.4175,-117.36805559999999,8
FS-6749416,2016,RESERVOIR,2016-06-20,172,Human,Equipment and vehicle use,1146.0,F,34.18833333,-117.86888889,8
W-693434,2016,SAGE,2016-07-09,191,Human,Equipment and vehicle use,1109.0,F,34.3674,-118.5618,10
W-699209,2016,MARSHES,2016-09-26,270,Human,Equipment and vehicle use,1080.0,F,37.793479999999995,-120.29876999999999,8
W-700939,2016,LAKES,2016-06-26,178,Natural,Natural,1000.0,F,37.5936,-119.5594,8
W-697263,2016,SADDLE,2016-09-05,249,Human,Equipment and vehicle use,850.0,E,39.69594,-121.57383,8
FS-6753753,2016,CROWN,2016-09-15,259,Natural,Natural,797.0,E,36.95027778,-118.83361111,8
W-697211,2016,GRADE,2016-08-24,237,Human,Power generation/transmission/distribution,710.0,E,40.7678,-122.6011,8
W-691800,2016,CUDDEBACK,2016-05-13,134,Human,Missing data/not specified/undetermined,709.0,E,35.42783,-117.50242,8
FS-6363522,2015,ROUGH,2015-07-31,212,Natural,Natural,151623.0,G,36.87361111,-118.90472222,8
2015CAIRS28939331,2015,VALLEY,2015-09-12,255,Missing data/not specified/undetermined,Missing data/not specified/undetermined,76067.0,G,38.843988,-122.759707,8
2015CAIRS28783337,2015,BUTTE,2015-09-09,252,Missing data/not specified/undetermined,Missing data/not specified/undetermined,70868.0,G,38.342719,-120.695967,9
W-685191,2015,ROCKY,2015-07-29,210,Human,Other causes,69363.0,G,38.91194,-122.49306000000001,9
FS-6337554,2015,HAPPY,2015-07-30,211,Natural,Natural,68040.97,G,40.89861111,-123.46138889,9
FS-6702578,2015,LAKE,2015-06-17,168,Human,Missing data/not specified/undetermined,51000.0,G,34.15694444,-116.90083333,9
FS-6354218,2015,JOHNSON,2015-07-30,211,Natural,Natural,34006.0,G,40.55444444,-123.50111111,9
FS-6337571,2015,PATTISON,2015-07-30,211,Natural,Natural,27150.0,G,40.68,-123.41666667,6
W-685258,2015,JERUSALEM,2015-08-09,221,Human,Equipment and vehicle use,25156.0,G,38.83875,-122.50263999999999,8
FS-6350195,2015,LASSICS,2015-07-30,211,Natural,Natural,18178.0,G,40.38611111,-123.44722222,8
FS-6349011,2015,WASHINGTON,2015-06-19,170,Natural,Natural,17790.0,G,38.59805556,-119.75222222,8
FS-6347775,2015,SHIELL,2015-07-30,211,Natural,Natural,15378.0,G,40.46527778,-123.05388889,8
FS-6350498,2015,PEAK,2015-08-02,214,Natural,Natural,12166.0,G,41.55583333,-123.77583333,4
FS-6350714,2015,BEAR,2015-07-31,212,Natural,Natural,11619.0,G,41.81527778,-123.74833333,8
FS-6350322,2015,BLAKE,2015-07-30,211,Natural,Natural,11430.0,G,40.60972222,-123.55944444,9
FS-6350776,2015,PICKETT,2015-07-31,212,Natural,Natural,11004.0,G,40.34305556,-123.38305556,4
W-685709,2015,DODGE,2015-08-03,215,Human,Equipment and vehicle use,10570.0,G,40.9636,-120.1142,6
FS-6350144,2015,RAIL,2015-07-30,211,Natural,Natural,8669.0,G,40.495,-123.16055556,9
FS-6350315,2015,GOBBLER,2015-07-30,211,Natural,Natural,8299.0,G,40.3575,-123.44138889,8
W-686633,2015,WRAGG,2015-07-22,203,Human,Equipment and vehicle use,8051.0,G,38.50581,-122.11154199999999,8
FS-6350627,2015,NICKOWITZ,2015-08-01,213,Natural,Natural,7571.0,G,41.46861111,-123.75166667,8
FS-6699990,2015,CABIN,2015-07-19,200,Natural,Natural,6960.0,G,36.23527778,-118.53555556,8
FS-6350784,2015,GROVES,2015-07-30,211,Natural,Natural,6797.8,G,40.95694444,-123.45333333,8
W-680197,2015,ROUND,2015-02-06,37,Human,Power generation/transmission/distribution,6533.0,G,37.4536,-118.5842,8
FS-6343637,2015,PEAK,2015-07-30,211,Natural,Natural,6269.0,G,40.49222222,-123.19833333,8
2015CAIRS27671921,2015,WILLOW,2015-07-25,206,Human,Arson/incendiarism,5702.0,G,37.262607,-119.51113899999999,7
FS-6350657,2015,COON,2015-08-01,213,Natural,Natural,5679.0,G,41.76361111,-123.96222222,7
FS-6359396,2015,FROG,2015-07-30,211,Natural,Natural,4812.0,F,41.39833333,-121.39166667,10
FS-6363840,2015,NORTH,2015-07-17,198,Human,Missing data/not specified/undetermined,4250.0,F,34.33916667,-117.47777778,7
ICS209_2015_2720529,2015,CARL,2015-04-28,118,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4000.0,F,33.421111100000005,-117.50333329999998,7
FS-6352024,2015,WALKER,2015-08-14,226,Human,Missing data/not specified/undetermined,3676.0,F,37.87805556,-119.15916667,7
FS-6343752,2015,DOG,2015-07-30,211,Natural,Natural,3273.0,F,40.60888889,-123.08805556,7
2015CAIRS29179676,2015,BARKER,2015-07-31,212,Natural,Natural,3261.0,F,40.6043,-123.08045,7
2015CAIRS28040882,2015,TESLA,2015-08-19,231,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2850.0,F,37.6205,-121.5795,7
FS-6341883,2015,BLUE,2015-07-30,211,Natural,Natural,2826.0,F,40.38694444,-123.17333333,7
SFO-2015CACDFSLU008555,2015,CUESTA,2015-08-16,228,Human,Equipment and vehicle use,2446.0,F,35.317021999999994,-120.621168,9
2015CAIRS28941492,2015,LOWELL,2015-07-25,206,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2304.0,F,39.209281,-120.86113700000001,9
ICS209_2015_2720552,2015,GRENADE,2015-04-29,119,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2025.0,F,33.389444399999995,-117.48527779999999,10
ICS209_2015_2867781,2015,HORNO,2015-08-13,225,Human,Missing data/not specified/undetermined,1846.0,F,33.36,-117.4722222,7
W-679635,2015,PARKHILL,2015-06-20,171,Human,Missing data/not specified/undetermined,1800.0,F,35.375,-120.4353,9
2015CAIRS27645084,2015,,2015-06-20,171,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1800.0,F,34.4496848,-119.76982577,7
FS-6350179,2015,PINE,2015-07-30,211,Natural,Natural,1773.0,F,40.27138889,-123.63583333,9
FS-6357969,2015,CABIN,2015-08-14,226,Human,Power generation/transmission/distribution,1700.0,F,34.25611111,-117.85694444,7
FS-6350194,2015,BUCK,2015-07-30,211,Natural,Natural,1669.0,F,40.45583333,-123.55611111,9
SFO-2015CACDFMMU013970,2015,MCCABE,2015-07-18,199,Natural,Natural,1600.0,F,37.083636,-121.101557,8
FS-6319869,2015,SADDLE,2015-06-09,160,Natural,Natural,1543.0,F,40.69361111,-123.53416667,9
FS-6350658,2015,EAST,2015-08-01,213,Natural,Natural,1529.8,F,41.01416667,-123.46777778,7
SFO-2015CACDFMMU014907,2015,CREEK,2015-07-31,212,Human,Equipment and vehicle use,1450.0,F,37.070409000000005,-121.073904,8
ICS209_2015_2792964,2015,STEELHEAD,2015-07-30,211,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1404.0,F,40.1678,-123.6389,7
ICS209_2015_2950326,2015,SOLIMAR,2015-12-26,360,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1288.0,F,34.3141667,-119.3527778,9
FS-1526426,2014,FRYING PAN,2014-08-11,223,Natural,Natural,115279.2,G,41.7725,-123.35583333,9
ICS209_2014_983669,2014,KING,2014-09-13,256,Human,Missing data/not specified/undetermined,97717.0,G,38.7925,-120.6022222,9
FS-1524760,2014,EILER,2014-07-31,212,Human,Missing data/not specified/undetermined,47958.0,G,40.71944444,-121.55222222,7
FS-1524012,2014,WHITES,2014-07-30,211,Natural,Natural,33758.0,G,41.2675,-123.00222222,9
FS-1527813,2014,BEAVER,2014-07-30,211,Natural,Natural,32496.0,G,41.92444444,-122.87972222,7
FS-1527925,2014,BALD,2014-07-30,211,Natural,Natural,31872.0,G,40.99972222,-121.61638889,8
ICS209_2014_405786,2014,PULGAS,2014-05-15,135,Missing data/not specified/undetermined,Missing data/not specified/undetermined,14416.0,G,33.57194439999999,-117.07722220000001,8
FS-1525903,2014,FRENCH,2014-07-28,209,Human,Recreation and ceremony,13837.0,G,37.27472222,-119.33722222,8
W-680393,2014,DAY,2014-07-30,211,Natural,Natural,13153.0,G,41.2267,-121.3619,9
FS-1526821,2014,MAN,2014-08-12,224,Natural,Natural,13110.0,G,41.53583333,-123.16333333,9
W-679438,2014,BULLY,2014-07-11,192,Human,Missing data/not specified/undetermined,12660.0,G,40.41967,-122.7295,9
2014CAIRS25890061,2014,LODGE COMPLEX,2014-07-30,211,Natural,Natural,12535.0,G,39.833208,-123.631965,9
2014CAIRS24960405,2014,MONTICELLO,2014-07-04,185,Human,Fireworks,6488.0,G,38.512226,-122.10395,9
FS-1522864,2014,COFFEE,2014-07-29,210,Natural,Natural,6258.0,G,41.14083333,-122.80472222,8
FS-1527808,2014,LITTLE DEER,2014-07-31,212,Natural,Natural,5498.0,G,41.68166667,-122.12694444,8
ICS209_2014_400503,2014,TOMAHAWK,2014-05-14,134,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5367.0,G,33.383055600000006,-117.2636111,10
FS-1526439,2014,FAULKSTEIN,2014-08-11,223,Natural,Natural,5225.0,G,41.705,-123.19111111,8
ICS209_2014_523156,2014,STONY,2014-06-19,170,Human,Missing data/not specified/undetermined,4840.0,F,35.987777799999996,-121.2872222,10
W-675663,2014,MEADOW,2014-08-14,226,Natural,Natural,4776.0,F,37.71229,-119.509,9
W-675660,2014,EL PORTAL,2014-07-26,207,Human,Power generation/transmission/distribution,4748.0,F,37.676840000000006,-119.78005,9
SFO-2014CACDFLNU005333,2014,BUTTS,2014-07-01,182,Human,Equipment and vehicle use,4300.0,F,38.671667,-122.444722,9
2014CAIRS25659875,2014,SAND,2014-07-25,206,Human,Equipment and vehicle use,4240.0,F,38.553483,-120.83558300000001,9
FS-1525064,2014,WAY,2014-08-18,230,Human,Missing data/not specified/undetermined,4045.0,F,35.72611111,-118.47916667,9
FS-1526822,2014,LOG,2014-07-30,211,Natural,Natural,3632.0,F,41.55,-123.05388889,9
SFO-2014CACDFNEU023454,2014,APPLEGATE,2014-10-08,281,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3213.0,F,39.003838,-120.993454,9
FS-1523501,2014,SHIRLEY,2014-06-13,164,Human,Missing data/not specified/undetermined,2546.0,F,35.70166667,-118.54416667,8
ICS209_2014_370417,2014,ETIWANDA,2014-04-30,120,Human,Missing data/not specified/undetermined,2143.0,F,34.2008333,-117.54916670000001,8
FS-1520216,2014,COLBY,2014-01-16,16,Human,Recreation and ceremony,1980.0,F,34.165,-117.84777778,8
FS-1523525,2014,NICOLLS,2014-07-11,192,Human,Missing data/not specified/undetermined,1680.0,F,35.64222222,-118.14833333,8
ICS209_2014_397518,2014,BERNARDO,2014-05-13,133,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1548.0,F,32.9972222,-117.1563889,8
ICS209_2014_405755,2014,COMBAT,2014-05-16,136,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1457.0,F,33.421111100000005,-117.5536111,8
FS-1520105,2014,SODA,2014-01-13,13,Human,Recreation and ceremony,1435.0,F,36.20138889,-118.51805556,7
ICS209_2014_962005,2014,GULCH,2014-09-10,253,Human,Missing data/not specified/undetermined,1375.0,F,40.730277799999996,-122.1725,9
W-675209,2014,DARK HOLE,2014-07-16,197,Natural,Natural,1077.0,F,37.80538,-119.61308999999999,9
SFO-2014CACDFMMU013131,2014,KELLEY,2014-07-26,207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1000.0,F,37.350839,-120.962832,9
FS-1525587,2014,SILVERADO,2014-09-12,255,Human,Missing data/not specified/undetermined,959.2,E,33.74666667,-117.59777778,7
FS-1521223,2014,CAMPBELL,2014-01-02,2,Human,Recreation and ceremony,865.0,E,40.065,-121.73833333,8
FS-1523033,2014,MDF DG GULCH,2014-07-03,184,Human,Railroad operations and maintenance,840.0,E,41.46638889,-120.92416667,8
ICS209_2014_403676,2014,COCOS,2014-05-14,134,Missing data/not specified/undetermined,Missing data/not specified/undetermined,800.0,E,33.118666,-117.051166,8
2014CAIRS24729377,2014,HUNTER,2014-05-26,146,Missing data/not specified/undetermined,Missing data/not specified/undetermined,677.0,E,37.568954,-120.14159,9
FS-1523047,2014,DALTON,2014-07-02,183,Natural,Natural,641.0,E,41.72611111,-121.03166667,9
FS-1523381,2014,EVANS,2014-07-15,196,Natural,Natural,633.0,E,39.68138889,-120.08722222,10
ICS209_2014_398076,2014,MIGUELITO,2014-05-13,133,Missing data/not specified/undetermined,Missing data/not specified/undetermined,632.0,E,34.5886111,-120.4736111,9
SFO-2014CACDFMMU014633,2014,JUNCTION,2014-08-18,230,Missing data/not specified/undetermined,Missing data/not specified/undetermined,612.0,E,37.341111,-119.652778,9
ICS209_2014_408725,2014,POINSETTIA,2014-05-14,134,Missing data/not specified/undetermined,Missing data/not specified/undetermined,600.0,E,33.1136111,-117.2897222,9
SFO-2014CACDFSHU007763,2014,OREGON,2014-08-24,236,Human,Equipment and vehicle use,580.0,E,40.738912,-122.995815,9
FS-1523036,2014,MDF DG GULCH 2,2014-07-03,184,Human,Railroad operations and maintenance,556.0,E,41.47138889,-120.93694444,8
ICS209_2014_562542,2014,LOOP,2014-06-30,181,Missing data/not specified/undetermined,Missing data/not specified/undetermined,500.0,E,35.9646,-121.2787,8
2014CAIRS24607455,2014,VALLEY,2014-06-06,157,Human,Equipment and vehicle use,480.0,E,37.600389,-120.19116799999999,7
FS-1523030,2014,DOBIE,2014-07-01,182,Natural,Natural,456.0,E,41.78305556,-121.34944444,7
FS-1519215,2013,RIM,2013-08-17,229,Human,Missing data/not specified/undetermined,255858.0,G,37.86055556,-120.08305556,8
FS-1512400,2013,POWERHOUSE,2013-05-30,150,Human,Power generation/transmission/distribution,30274.0,G,34.59222222,-118.45527778,8
W-657115,2013,MOUNTAIN,2013-07-15,196,Human,Power generation/transmission/distribution,27531.0,G,33.707029999999996,-116.72788999999999,8
FS-1519193,2013,AMERICAN,2013-08-10,222,Human,Missing data/not specified/undetermined,27440.0,G,39.11888889,-120.64611111,8
W-663282,2013,SPRINGS,2013-05-02,122,Human,Missing data/not specified/undetermined,24238.0,G,34.200976000000004,-118.969471,7
FS-1518963,2013,ASPEN,2013-07-22,203,Natural,Natural,22992.0,G,37.27861111,-119.31805556,9
FS-1514955,2013,BUTLER,2013-07-31,212,Human,Arson/incendiarism,22445.0,G,41.3275,-123.37916667,9
W-658650,2013,SILVER,2013-08-07,219,Human,Missing data/not specified/undetermined,20292.0,G,33.857279999999996,-116.90633000000001,9
FS-1514984,2013,CORRAL,2013-08-10,222,Natural,Natural,12531.0,G,41.03527778,-123.48805556,8
FS-1514511,2013,BOULDER,2013-07-31,212,Human,Missing data/not specified/undetermined,12365.0,G,41.31027778,-123.20444444,8
FS-1519558,2013,DEER,2013-08-23,235,Human,Power generation/transmission/distribution,11429.0,G,40.03305556,-121.87555556,9
W-661066,2013,CLOVER,2013-09-09,252,Human,Missing data/not specified/undetermined,8056.0,G,40.4919,-122.4994,9
W-657577,2013,CHARIOT,2013-07-06,187,Human,Missing data/not specified/undetermined,7056.0,G,32.966662,-116.45733,9
FS-1513826,2013,PANTHER,2013-05-01,121,Human,Debris and open burning,6965.0,G,40.18805556,-121.60194444,9
SFO-2013CACDFRRU044298,2013,SUMMIT,2013-05-01,121,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5912.0,G,33.94525,-116.87691699999999,8
ICS209_2013-CA-FHL-002679,2013,MISSION,2013-08-22,234,Human,Missing data/not specified/undetermined,4500.0,F,34.398610999999995,-119.38138899999998,8
SFO-2013CACDFLAC012367,2013,,2013-05-16,136,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4358.0,F,33.929714000000004,-118.14758400000001,7
FS-1512815,2013,GRAND,2013-05-15,135,Human,Missing data/not specified/undetermined,4346.0,F,34.81888889,-118.91083333,9
FS-1516582,2013,HATHAWAY,2013-06-06,157,Human,Recreation and ceremony,3870.0,F,34.025,-116.84166667,9
SFO-2013CACDFLNU010188,2013,MCCABE,2013-11-22,326,Human,Power generation/transmission/distribution,3505.0,F,38.8055,-122.81495,9
2013CAIRS22699936,2013,MORGAN,2013-09-08,251,Human,Firearms and explosives use,3100.0,F,37.904877,-121.874159,8
W-654275,2013,FELIPE,2013-05-23,143,Human,Missing data/not specified/undetermined,2781.0,F,33.118631,-116.52704399999999,8
FS-1514508,2013,SHELLY,2013-07-31,212,Human,Missing data/not specified/undetermined,2420.0,F,41.31916667,-123.17305556,8
2013CAIRS23025642,2013,SWEDES,2013-08-16,228,Human,Equipment and vehicle use,2264.0,F,39.443241,-121.43303300000001,7
FS-1517039,2013,FISH,2013-08-23,235,Natural,Natural,2050.0,F,36.20527778,-118.42805556,8
SFO-2013CACDFLAC011196,2013,,2013-05-03,123,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2000.0,F,33.903319,-118.24516899999999,9
FS-1514903,2013,WHITE,2013-05-27,147,Human,Recreation and ceremony,1984.0,F,34.54916667,-119.80138889,9
FS-1518644,2013,CARSTENS,2013-06-16,167,Human,Recreation and ceremony,1702.0,F,37.56388889,-119.89916667,9
FS-1514223,2013,FALLS,2013-08-05,217,Human,Other causes,1383.25,F,33.61916667,-117.41611111,9
W-654384,2013,GENERAL,2013-05-26,146,Human,Firearms and explosives use,1271.0,F,33.04849,-116.52084099999999,9
FS-1515809,2013,POWER,2013-08-05,217,Human,Recreation and ceremony,1070.0,F,38.2525,-120.02916667,9
SFO-2013CACDFLAC014027,2013,,2013-05-19,139,Missing data/not specified/undetermined,Missing data/not specified/undetermined,912.0,E,34.503787,-118.61616599999999,9
FS-1517740,2013,RANCHO,2013-07-19,200,Human,Missing data/not specified/undetermined,722.0,E,34.89055556,-118.91333333,9
FS-1512209,2013,LAKE,2013-05-17,137,Human,Missing data/not specified/undetermined,710.0,E,34.51305556,-118.63333333,9
W-662922,2013,WINDY PEAK,2013-08-23,235,Natural,Natural,681.0,E,36.992,-118.61,9
FS-1514952,2013,DANCE,2013-07-29,210,Human,Arson/incendiarism,577.0,E,41.29166667,-123.55833333,9
FS-1518422,2013,KYBURZ,2013-07-08,189,Human,Missing data/not specified/undetermined,572.0,E,38.77444444,-120.2975,9
2013CAIRS22627639,2013,MILL 3,2013-06-28,179,Human,Arson/incendiarism,534.0,E,34.055406,-117.068987,9
W-653135,2013,GORGONIO,2013-05-04,124,Human,Missing data/not specified/undetermined,510.0,E,33.90092,-116.86553,10
SFO-2013CACDFLMU002700,2013,3-7,2013-07-03,184,Natural,Natural,502.0,E,41.241383,-121.035,10
2013CAIRS23316270,2013,KIRKER,2013-07-01,182,Human,Power generation/transmission/distribution,492.0,E,37.970333000000004,-121.921833,9
FS-1515880,2013,BRANCH,2013-06-01,152,Human,Missing data/not specified/undetermined,490.0,E,35.16944444,-120.04222222,8
SFO-2013CACDFMMU009861,2013,ROLLING,2013-06-16,167,Human,Equipment and vehicle use,480.0,E,37.01745,-119.7939,9
W-657802,2013,WATER,2013-07-23,204,Human,Missing data/not specified/undetermined,450.0,E,35.0847,-118.9744,9
FS-1517041,2013,RIVER,2013-09-10,253,Human,Fireworks,439.0,E,35.46388889,-118.75444444,9
FWS-2013CALURHH1X,2013,FREMONT,2013-05-26,146,Missing data/not specified/undetermined,Missing data/not specified/undetermined,432.0,E,37.29527778,-120.92333333,9
FS-1518078,2013,GOBBLERS,2013-08-19,231,Natural,Natural,413.0,E,34.31916667,-117.61333333,9
SFO-2013CACDFBDU002372,2013,RIVER,2013-02-24,55,Missing data/not specified/undetermined,Missing data/not specified/undetermined,407.0,E,36.601333000000004,-118.034833,8
FS-1517032,2013,TENANT,2013-08-18,230,Natural,Natural,400.0,E,35.55027778,-118.66555556,8
FS-1517034,2013,SHIRLEY,2013-08-18,230,Natural,Natural,383.0,E,35.70444444,-118.58833333,8
W-647960,2012,RUSH,2012-08-12,225,Natural,Natural,315578.8,G,40.6153,-120.1153,10
FS-1507502,2012,CHIPS,2012-07-29,211,Human,Recreation and ceremony,75431.0,G,40.00694444,-121.27138889,9
FS-1506335,2012,BAGLEY COMPLEX,2012-08-18,231,Natural,Natural,46011.0,G,41.0,-122.03333333,2
FS-1510215,2012,NORTH PASS,2012-08-18,231,Natural,Natural,41983.0,G,39.86611111,-123.12916667,3
FS-1509456,2012,MILL,2012-07-07,189,Human,Missing data/not specified/undetermined,29502.0,G,39.31833333,-122.70694444,4
W-648436,2012,READING,2012-07-23,205,Natural,Natural,28079.0,G,40.49494,-121.45414,5
W-645797,2012,TGU PONDEROSA,2012-08-18,231,Natural,Natural,27676.0,G,40.3832,-121.8347,5
FS-1507029,2012,GOFF,2012-08-05,218,Natural,Natural,22283.0,G,41.88611111,-123.25194444,5
W-651370,2012,SIXTEEN COMPLEX,2012-09-04,248,Human,Arson/incendiarism,17944.0,G,38.94444,-122.3445,5
W-642875,2012,INDIAN,2012-08-08,221,Natural,Natural,12575.0,G,37.9028,-118.8528,5
W-644019,2012,JAWBONE COMPLEX,2012-08-10,223,Natural,Natural,12018.0,G,35.3419,-118.2383,5
W-643361,2012,STEWART,2012-08-13,226,Natural,Natural,10632.0,G,33.127028,-116.498985,9
W-645807,2012,LIKELY,2012-09-05,249,Human,Equipment and vehicle use,9838.0,G,41.0917,-120.4733,9
W-651368,2012,WALKER WYE,2012-08-12,225,Human,Equipment and vehicle use,7934.0,G,39.01158,-122.44192,10
SFO-2012CACDFMVU005400,2012,BANNER 4,2012-05-24,145,Human,Missing data/not specified/undetermined,5132.0,G,33.083889,-116.573333,9
W-651372,2012,SCOTTS,2012-09-07,251,Human,Recreation and ceremony,4416.0,F,39.150059999999996,-123.05031000000001,8
FS-1508083,2012,WILLIAMS,2012-09-02,246,Human,Equipment and vehicle use,4200.0,F,34.23833333,-117.81305556,8
W-651369,2012,SITES COMPLEX,2012-07-08,190,Human,Arson/incendiarism,4185.0,F,39.354420000000005,-122.39578,7
FS-1509530,2012,STAFFORD,2012-09-05,249,Human,Equipment and vehicle use,4047.0,F,40.5175,-123.08444444,8
W-636697,2012,BORDER 6,2012-05-17,138,Human,Missing data/not specified/undetermined,3910.0,F,32.607709,-116.242944,9
W-645806,2012,NELSON  W1,2012-08-17,230,Natural,Natural,3661.0,F,41.2917,-120.4269,9
2012CAIRS21769128,2012,WYE,2012-08-12,225,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2934.0,F,39.008838,-122.61376200000001,9
SFO-2012CACDFNEU015060,2012,ROBBERS,2012-07-11,193,Human,Missing data/not specified/undetermined,2650.0,F,39.050556,-120.897778,9
W-643165,2012,BUCK,2012-08-14,227,Natural,Natural,2637.0,F,33.577059999999996,-116.88118999999999,9
W-638797,2012,TURKEY,2012-07-09,191,Human,Equipment and vehicle use,2545.0,F,35.8347,-120.2525,9
W-648730,2012,BIA SHOCKEY,2012-09-23,267,Human,Arson/incendiarism,2291.0,F,32.61347,-116.37986000000001,9
W-637217,2012,HIGHLAND,2012-06-16,168,Human,Arson/incendiarism,2176.7,F,33.86483,-116.93431000000001,9
W-643327,2012,CHIHUAHUA 2,2012-08-09,222,Natural,Natural,1999.9,F,33.399853,-116.734946,9
FS-1504621,2012,GEORGE,2012-06-01,153,Human,Arson/incendiarism,1707.0,F,36.14916667,-118.50527778,10
W-649615,2012,CASCADE,2012-06-16,168,Natural,Natural,1705.0,F,37.76954,-119.6753,9
